ProviderID,ProviderName,CourseName,COURSEID,YEAR,UNIT,UNITPRICE,UNITCOUNT,CURRENCY,TOTALANNUALFEE,TOTALCOURSEFEE,FeeLink
SN_C_1724,The University of Adelaide,Bachelor of Business Management,SN_C_1741,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Commerce,SN_C_1742,,,,,AUD,,,
SN_C_1724,The University of Adelaide,Bachelor of Commerce (Honours),SN_C_1743,,,,,AUD,,,Not available
SN_C_1724,The University of Adelaide,Bachelor of Computer Science,SN_C_1744,,,,,AUD,,,
SN_C_1724,The University of Adelaide,Bachelor of Computer Science (Advanced),SN_C_1745,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Computer Science (Honours),SN_C_1746,,,,,AUD,,,
SN_C_1724,The University of Adelaide,Bachelor of Creative Arts,SN_C_1747,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Criminology,SN_C_1748,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Criminology (Honours),SN_C_1749,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Criminology with Bachelor of Laws,SN_C_1750,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Criminology with Bachelor of Laws (Honours),SN_C_1751,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Dental Surgery,SN_C_1752,,,,,AUD,,,
SN_C_1724,The University of Adelaide,Bachelor of Economics,SN_C_1753,,,,,AUD,,,
SN_C_1724,The University of Adelaide,Bachelor of Economics (Advanced),SN_C_1754,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Economics (Honours),SN_C_1755,,,,,AUD,,,
SN_C_1724,The University of Adelaide,Bachelor of Economics with Bachelor of Finance,SN_C_1756,,,3070.00,,AUD,,,
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) - Engineering Pathway,SN_C_1757,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) - Flexible Entry,SN_C_1758,,,,,AUD,,,Fee not available
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Chemical) and Bachelor of Arts,SN_C_1759,,,3070.00,,AUD,,,
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Chemical) with Bachelor of Finance,SN_C_1760,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Chemical) with Bachelor of Mathematical and Computer Sciences,SN_C_1761,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Chemical) with Bachelor of Science,SN_C_1762,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Chemical) with Bachelor of Science (Biotechnology),SN_C_1763,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Electrical & Electronic) and Bachelor of Science,SN_C_1764,,,,,AUD,,,N/A
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Electrical and Electronic),SN_C_1765,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Electrical and Electronic) with Bachelor of Finance,SN_C_1766,,,,,AUD,,,
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Electrical and Electronic) with Bachelor of Mathematical and Computer Sciences,SN_C_1767,,,,,AUD,,,https://handbook.flinders.edu.au/courses/2025/mcpep
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Mechanical),SN_C_1768,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Mechanical) with Bachelor of Finance,SN_C_1769,,,,,AUD,,,https://www.flinders.edu.au/study/courses/honours-bachelor-applied-geographical-information-systems
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Mechanical) with Bachelor of Mathematical and Computer Sciences,SN_C_1770,,,,,AUD,,,N/A
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Mining),SN_C_1771,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Mining) with Bachelor of Mathematical and Computer Sciences,SN_C_1772,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
SN_C_1724,The University of Adelaide,Bachelor of Engineering (Honours) (Mining) with Bachelor of Science,SN_C_1773,,,,,AUD,,,https://www.fees.uwa.edu.au/Calculator?_gl=1*1v4nisb*_gcl_au*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*FPAU*MjA1MjMwMzk4MS4xNzUxNzA1MzYz*_ga*MTg5MzE3ODk2My4xNzUxNzA1MzY0*_ga_886292W0J6*czE3NTQyOTExNjgkbzIkZzEkdDE3NTQyOTMwODEkajM0JGwwJGgw*_fplc*bXQlMkJzR280a29SOCUyRlR0d3d4QkxuM1RkTWlibFJZeHNwWVgzTFNYS1lWdlZpSHNlJTJCVk1ZU1g0YTZSJTJCalB5OTI5SFlDZ2hwaENEMk04NVFmU3F0OGZVJTJCaWFEeSUyRnNVNjhhRGVXJTJGYUJUZ29GWDg3JTJCMjhQaSUyRnlkWTJZOTY3M25BJTNEJTNE*_ga_3TZVGFFX6H*czE3NTQyOTExNjkkbzIkZzEkdDE3NTQyOTMwODEkajM1JGwwJGgxMjk4MDMzNTc5
